time;total distance traveled;distance to prev position;controller position;controller rotation;camera position;tracker distance to hmd;distance to prev target;distance to current target
(-2.807530000, 2.329814000, 4.236485000);(-4.163521000, 1.454228000, 3.055537000)

0;-0,0003790539;0,0003790539;(-0.498984500, 1.526708000, 0.616222000);(349.68, 327.97, 79.19);(-0.259036000, 1.751012000, -0.007132739);0,704598200;4,368142;4,402765;;;-0,4989845;1,526708;0,616222
0,01111111;-0,0006250010;0,0002459471;(-0.499027300, 1.526576000, 0.616424800);(349.65, 328.04, 79.39);(-0.258957800, 1.750986000, -0.006991833);0,704728100;4,367976;4,402615;;;-0,4990273;1,526576;0,6164248
0,02222222;-0,0007321391;0,0001071381;(-0.499054000, 1.526546000, 0.616524200);(349.68, 328.01, 79.46);(-0.258935800, 1.751011000, -0.006688923);0,704582200;4,367885;4,402537;;;-0,499054;1,526546;0,6165242
0,03333334;-0,0008385926;0,0001064535;(-0.499101400, 1.526630000, 0.616569000);(349.75, 327.94, 79.30);(-0.258843100, 1.750980000, -0.006591231);0,704546200;4,367807;4,402474;;;-0,4991014;1,52663;0,616569
0,04444445;-0,0010650397;0,0002264471;(-0.499325300, 1.526644000, 0.616538100);(349.79, 327.85, 79.05);(-0.258760400, 1.750973000, -0.006440610);0,704483900;4,367712;4,402305;;;-0,4993253;1,526644;0,6165381
0,05555556;-0,0013127044;0,0002476647;(-0.499311700, 1.526859000, 0.616659300);(349.77, 327.75, 78.77);(-0.258717300, 1.750886000, -0.006279856);0,704362800;4,367579;4,402253;;;-0,4993117;1,526859;0,6166593
0,06666667;-0,0016048163;0,0002921119;(-0.499234400, 1.527074000, 0.616841300);(349.70, 327.69, 78.71);(-0.258671700, 1.750860000, -0.006132871);0,704306200;4,36743;4,40222;;;-0,4992344;1,527074;0,6168413
0,07777778;-0,0021602582;0,0005554419;(-0.498904800, 1.527453000, 0.617079300);(349.63, 327.67, 78.70);(-0.258654400, 1.750789000, -0.005921870);0,704080800;4,367337;4,402369;;;-0,4989048;1,527453;0,6170793
0,08888889;-0,0026245093;0,0004642511;(-0.498637600, 1.527559000, 0.617443700);(349.52, 327.75, 78.78);(-0.258598100, 1.750798000, -0.005710512);0,704113700;4,367157;4,402391;;;-0,4986376;1,527559;0,6174437
0,1;-0,0030318463;0,000407337;(-0.498310700, 1.527589000, 0.617684800);(349.47, 327.86, 78.83);(-0.258551200, 1.750822000, -0.005494684);0,704038400;4,367125;4,40253;;;-0,4983107;1,527589;0,6176848
0,1111111;-0,0032127499;0,0001809036;(-0.498241000, 1.527721000, 0.617786900);(349.52, 327.97, 78.96);(-0.258443000, 1.750845000, -0.005205661);0,703851600;4,367053;4,402534;;;-0,498241;1,527721;0,6177869
0,1222222;-0,0033873344;0,0001745845;(-0.498376600, 1.527831000, 0.617776200);(349.49, 328.02, 78.90);(-0.258332100, 1.750863000, -0.004945546);0,703667000;4,36697;4,402429;;;-0,4983766;1,527831;0,6177762
0,1333333;-0,0035446680;0,0001573336;(-0.498523100, 1.527850000, 0.617830300);(349.41, 327.94, 78.91);(-0.258301000, 1.750833000, -0.004663259);0,703509900;4,366844;4,402277;;;-0,4985231;1,52785;0,6178303
0,1444445;-0,0037586552;0,0002139872;(-0.498664000, 1.527690000, 0.617848300);(349.36, 327.83, 78.99);(-0.258233500, 1.750738000, -0.004404694);0,703388900;4,366784;4,402147;;;-0,498664;1,52769;0,6178483
0,1555556;-0,0040048443;0,0002461891;(-0.498543200, 1.527547000, 0.618008500);(349.40, 327.67, 79.04);(-0.258183400, 1.750752000, -0.004085571);0,703273800;4,366741;4,402156;;;-0,4985432;1,527547;0,6180085
0,1666667;-0,0037888519;0,0002159924;(-0.498397400, 1.527416000, 0.618098600);(349.48, 327.62, 78.89);(-0.258182300, 1.750802000, -0.003903836);0,703201000;4,366767;4,402226;;;-0,4983974;1,527416;0,6180986
0,1777778;-0,0040180590;0,0002292071;(-0.498268900, 1.527305000, 0.618252500);(349.52, 327.63, 78.80);(-0.258126600, 1.750796000, -0.003728181);0,703190400;4,366728;4,402246;;;-0,4982689;1,527305;0,6182525
0,1888889;-0,0036589649;0,0003590941;(-0.498086900, 1.527046000, 0.618422700);(349.52, 327.68, 78.74);(-0.258127100, 1.750818000, -0.003494650);0,703161200;4,366731;4,402299;;;-0,4980869;1,527046;0,6184227
